   GoodVibes v3.2 2023/08/03 10:14:10
   Citation: Luchini, G.; Alegre-Requena, J. V.; Funes-Ardoiz, I.; Paton, R. S. F1000Research, 2020, 9, 291.
   GoodVibes version 3.2 DOI: 10.12688/f1000research.22758.1

o  Requested: 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

   Using vibrational scale factor 1.0 for SVWN/def2SVP level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1_ts  -5392.098081   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1_ts  -5106.755025   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1_ts  -4978.165687   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1_ts  -5002.093237   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_bromide_1_smi1_1_s_1_ts  -7512.918649   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1_ts  -5400.798926   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1_ts  -5018.066006   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1_ts  -5034.096884   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1_ts  -5108.933262   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1_ts  -5431.160339   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1_ts  -5145.819228   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1_ts  -5017.228282   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1_ts  -5339.496186   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1_ts  -5041.155423   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1_ts  -5444.598120   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_chloride_1_smi1_1_s_1_ts  -3332.477352   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1_ts  -2949.741878   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1_ts  -2965.774347   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1_ts  -3040.612693   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1_ts  -3362.839380   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1_ts  -3077.495039   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-oh_1_smi1_1_s_1_ts  -2948.913241   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1_ts  -3271.176507   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1_ts  -2972.842063   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_bromide_1_smi1_1_s_1_ts  -5424.780207   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1_ts  -3312.662730   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1_ts  -2929.924940   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1_ts  -2945.958545   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1_ts  -3020.797861   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1_ts  -3343.024751   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1_ts  -3057.678110   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1_ts  -2929.094009   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1_ts  -3251.354475   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_fluoride_1_smi1_1_s_1_ts  -2953.026391   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1_ts  -3351.721410   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1_ts  -2968.983761   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1_ts  -2985.017106   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1_ts  -3059.856978   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1_ts  -3096.740499   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1_ts  -2968.155852   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1_ts  -3290.415184   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1_ts  -2992.085808   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_bromide_1_smi1_1_s_1_ts  -5366.466207   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1_ts  -3254.346332   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1_ts  -2871.608592   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-cn_1_smi1_1_s_1_ts  -2887.640284   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-icn_1_smi1_1_s_1_ts  -2962.482381   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1_ts  -3284.708737   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1_ts  -2999.365811   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1_ts  -2870.778734   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1_ts  -3193.045306   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1_ts  -2894.706824   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_bromide_1_smi1_1_s_1_ts  -5346.650315   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1_ts  -3234.531246   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1_ts  -2851.792588   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1_ts  -2867.824793   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1_ts  -2942.667417   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1_ts  -3264.894144   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1_ts  -2979.551038   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1_ts  -2850.960582   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1_ts  -3173.227862   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_fluoride_1_smi1_1_s_1_ts  -2874.889754   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_bromide_1_smi1_1_s_1_ts  -5385.712026   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1_ts  -3273.592646   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1_ts  -2890.855611   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1_ts  -2906.886105   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1_ts  -2981.729041   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1_ts  -3303.955941   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1_ts  -3212.288063   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1_ts  -2913.951578   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1_ts  -5315.040461   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1_ts  -3202.921775   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1_ts  -2820.183758   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1_ts  -2836.213568   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1_ts  -2911.057500   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1_ts  -3233.283460   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1_ts  -2947.940406   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-oh_1_smi1_1_s_1_ts  -2819.353191   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1_ts  -3141.618928   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1_ts  -2843.283122   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1_ts  -3183.105973   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1_ts  -2800.368681   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1_ts  -2816.395924   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1_ts  -2891.242298   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1_ts  -3213.468829   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1_ts  -2928.123481   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1_ts  -2799.536964   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1_ts  -3121.800649   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1_ts  -2823.467658   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1_ts  -3222.166758   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1_ts  -2930.304117   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1_ts  -3252.530009   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1_ts  -2967.186783   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1_ts  -2838.598174   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1_ts  -2862.529134   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1_ts  -5387.429055   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1_ts  -3275.308948   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1_ts  -2892.571983   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1_ts  -2908.602637   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1_ts  -2983.444731   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1_ts  -3305.670782   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1_ts  -3020.328110   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1_ts  -2891.741274   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1_ts  -3214.008289   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1_ts  -2915.668862   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1_ts  -5367.613299   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1_ts  -3255.493956   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1_ts  -2872.756377   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1_ts  -2888.787502   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1_ts  -2963.629884   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1_ts  -3285.856304   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1_ts  -3000.513848   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1_ts  -2871.923365   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1_ts  -2895.852369   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1_ts  -3294.554613   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1_ts  -2927.848815   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1_ts  -3002.691510   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1_ts  -3324.918132   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1_ts  -3039.576789   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1_ts  -2910.985944   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1_ts  -3233.251697   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1_ts  -2934.913833   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1_ts  -5674.223451   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1_ts  -3562.102293   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1_ts  -3195.399914   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1_ts  -3270.236563   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1_ts  -3592.462841   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1_ts  -3307.118272   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-oh_1_smi1_1_s_1_ts  -3178.549898   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1_ts  -3500.805271   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1_ts  -5654.409552   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1_ts  -3542.287852   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1_ts  -3175.585663   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1_ts  -3250.422351   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1_ts  -3572.649111   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1_ts  -3287.305669   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1_ts  -3158.730841   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1_ts  -3480.990049   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_fluoride_1_smi1_1_s_1_ts  -3182.658379   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1_ts  -5693.472360   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1_ts  -3581.350881   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-cn_1_smi1_1_s_1_ts  -3214.650119   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1_ts  -3289.485773   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1_ts  -3611.712797   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1_ts  -3326.368997   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1_ts  -3520.053545   Warning! Couldn't find frequency information ...
x  ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_iodide_1_smi1_1_s_1_ts  -3420.229527   Warning! Couldn't find frequency information ...
